stream,phase_id,phase_label,session_window_ist,n,std_return_pct,mean_abs_return_pct,liquidity_proxy_score,framework,low_confidence_flag
BRENT_session,10.0,second_deescalation_active_negotiation_hormuz_deal,us_pre_open,9,0.9738454925443072,0.8205621226877079,1.0268569374258338,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,asia_early,11,1.6681286093248566,1.2889146108867708,0.59947416189015,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,europe_midday,18,2.1550657549730867,1.615806206265586,0.4640229643538131,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,global_reopen_pre_mcx,6,3.028924059945738,2.489808591402497,0.3301502382393551,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,india_midday,6,1.7490951945309416,1.469099645568676,0.5717241709466659,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,india_morning,6,2.3092745862819783,1.2930053002980155,0.433036420155664,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,mcx_open_drive,6,0.6078399852090719,0.5682214664061019,1.6451698215543376,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,mcx_tail,6,1.0325543796124417,0.7923434165086434,0.9684719950297818,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,other_valid_hours,18,4.326343562051092,3.308416022178431,0.23114206850597557,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,us_late,12,1.8500974097300678,1.3242126061956068,0.5405120804671045,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,us_open,36,1.2628869802338378,1.1038488260845813,0.7918364949924804,session_overlap_liquidity_proxy,False
WTI_session,1.0,full_scale_war,us_pre_open,18,1.914505976330109,1.535037184991032,0.522327959464972,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,europe_midday,43,1.2566152343484336,0.9762335476139996,0.7957885378641849,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,global_reopen_pre_mcx,41,2.107529860355872,1.0425885162693556,0.4744891253076446,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,india_midday,43,1.9295230149302303,1.246764119665932,0.5182627998019288,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,india_morning,42,0.766213322661523,0.6641301730015421,1.305119567128374,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,mcx_open_drive,42,0.442582914419185,0.35264304762622173,2.2594636336387506,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,mcx_tail,43,0.958891261965999,0.7263586823080819,1.0428711154899006,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,other_valid_hours,42,0.9382211868928179,0.6406240576838425,1.065846746982745,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,us_open,86,1.4290943870932924,1.0104517016264791,0.6997438440955259,session_overlap_liquidity_proxy,False
WTI_session,2.0,post_ceasefire_complex,us_pre_open,43,2.026884541260666,1.46386222765478,0.4933680136402973,session_overlap_liquidity_proxy,False
WTI_session,3.0,strong_escalation_op_rising_lion,us_open,8,1.4666363616264217,0.9999937538642311,0.681832270196174,session_overlap_liquidity_proxy,False
WTI_session,4.0,naval_blockade_removed,global_reopen_pre_mcx,5,0.477930623642074,0.6083653678261726,2.092353890988387,session_overlap_liquidity_proxy,False
WTI_session,4.0,naval_blockade_removed,mcx_open_drive,5,0.41036471081210785,0.36219455210228113,2.436856712218284,session_overlap_liquidity_proxy,False
WTI_session,4.0,naval_blockade_removed,us_open,8,0.9247730392081753,0.7674801430750924,1.081346403498351,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,europe_midday,11,0.8081376466292635,0.6462621748436609,1.2374129632136222,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,global_reopen_pre_mcx,12,0.9939231402706354,0.8051896677096627,1.0061140137332047,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,india_midday,11,0.9652879094656039,0.7296740691674369,1.0359603494397989,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,india_morning,11,0.4424583009804477,0.2936534347787906,2.2600999863356392,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,mcx_open_drive,12,0.32307630496334533,0.2666756827313876,3.095244017085856,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,mcx_tail,11,0.3100324962795248,0.29340773818714866,3.2254683363849757,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,other_valid_hours,11,1.432235464146254,0.9625272681657852,0.6982092156167166,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,us_open,22,0.5682979758469388,0.4632335871366463,1.7596402635601376,session_overlap_liquidity_proxy,False
WTI_session,5.0,slight_escalation_strait_closure,us_pre_open,11,1.2342736298610657,1.066138304750302,0.810193117479601,session_overlap_liquidity_proxy,False
WTI_session,6.0,ceasefire_collapse_renewed_escalation,us_open,6,42.61207936120266,53.5526070856306,0.023467524115016025,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,europe_midday,10,0.8785510609827658,0.7606999441641483,1.1382377694489139,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,global_reopen_pre_mcx,10,0.9850248844459494,0.7390659353061053,1.015202778925198,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,india_midday,10,1.7877851487465328,1.3825185350058384,0.55935132960531,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,india_morning,10,0.6852064789630194,0.5651055979457883,1.4594141046555544,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mcx_open_drive,10,0.3316943451379195,0.2874919275496819,3.0148237817687153,session_overlap_liquidity_proxy,False
