stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag,p_up_vs_random,p_down_vs_random,q_up,q_down
BRENT_session,us_pre_open,4.0,naval_blockade_removed,4,4,1,3,0,25.0,75.0,0.0,-0.7405904454954192,-0.720424871149974,1.1749307904583652,True,1.0,0.11111111111111112,1.0,0.7685185185185184
BRENT_session,europe_midday,5.0,slight_escalation_strait_closure,11,11,5,5,1,45.45454545454545,45.45454545454545,9.090909090909092,-0.037361523912927,0.1107751712109435,0.7410040432893034,False,0.5231079273146033,0.5231079273146033,0.941594269166286,0.7026346226656053
BRENT_session,global_reopen_pre_mcx,5.0,slight_escalation_strait_closure,12,12,3,6,3,25.0,50.0,25.0,-0.4635520813947031,-0.3835327716252264,1.108956952857126,False,0.761553963657302,0.23167388289574958,0.9791408104165311,0.5212662365154366
BRENT_session,india_midday,5.0,slight_escalation_strait_closure,11,11,5,4,2,45.45454545454545,36.36363636363637,18.181818181818183,-0.12834884754585,-0.0991777956716483,0.965725516969192,False,0.5231079273146033,1.0,0.941594269166286,1.0
BRENT_session,india_morning,5.0,slight_escalation_strait_closure,11,11,2,2,7,18.181818181818183,18.181818181818183,63.63636363636363,-0.0757725410502031,-0.0136593006012897,0.4222707714639472,False,0.35619570187471444,0.35619570187471444,0.941594269166286,0.6411522633744859
BRENT_session,mcx_open_drive,5.0,slight_escalation_strait_closure,12,12,3,3,6,25.0,25.0,50.0,-0.0185690633159909,0.0068946602764097,0.2465990617881229,False,0.761553963657302,0.761553963657302,0.9791408104165311,0.8567482091144647
BRENT_session,mcx_tail,5.0,slight_escalation_strait_closure,11,11,4,1,6,36.36363636363637,9.090909090909092,54.54545454545454,0.1574318836643504,0.1492343119969554,0.2955954567254181,False,1.0,0.11377556492630422,1.0,0.5212662365154366
BRENT_session,other_valid_hours,5.0,slight_escalation_strait_closure,11,11,3,6,2,27.27272727272727,54.54545454545454,18.181818181818183,0.2737256695238916,-0.3343519978811604,1.356917567172033,False,1.0,0.19723167764624872,1.0,0.5212662365154366
BRENT_session,us_open,5.0,slight_escalation_strait_closure,22,22,10,6,6,45.45454545454545,27.27272727272727,27.27272727272727,0.04145571660029,0.006438869728119,0.5228029332851962,False,0.22779999398822914,0.5464935954065819,0.941594269166286,0.7026346226656053
BRENT_session,us_pre_open,5.0,slight_escalation_strait_closure,11,11,5,6,0,45.45454545454545,54.54545454545454,0.0,-0.1533295445922036,-0.3492774334734475,1.208621770539716,False,0.5231079273146033,0.19723167764624872,0.941594269166286,0.5212662365154366
BRENT_session,europe_midday,6.0,ceasefire_collapse_renewed_escalation,3,3,2,1,0,66.66666666666666,33.33333333333333,0.0,0.3717635093524578,0.6016302783604311,1.0506622619461718,True,0.2592592592592592,1.0,0.8333333333333331,1.0
BRENT_session,global_reopen_pre_mcx,6.0,ceasefire_collapse_renewed_escalation,3,3,0,1,2,0.0,33.33333333333333,66.66666666666666,0.017203053128589,0.0921169916716678,0.5629866588507489,True,0.5555555555555555,1.0,0.8333333333333331,1.0
BRENT_session,india_midday,6.0,ceasefire_collapse_renewed_escalation,3,3,1,0,2,33.33333333333333,0.0,66.66666666666666,1.0488722007663551,0.3083318361831278,1.738530633018285,True,1.0,0.5555555555555555,1.0,0.8333333333333331
BRENT_session,india_morning,6.0,ceasefire_collapse_renewed_escalation,3,3,0,1,2,0.0,33.33333333333333,66.66666666666666,-0.5125355058028135,-0.5090711224313614,0.8424000805400567,True,0.5555555555555555,1.0,0.8333333333333331,1.0
BRENT_session,mcx_open_drive,6.0,ceasefire_collapse_renewed_escalation,3,3,0,0,3,0.0,0.0,100.0,0.0742577274639895,0.0523229713484029,0.0750047760611368,True,0.5555555555555555,0.5555555555555555,0.8333333333333331,0.8333333333333331
BRENT_session,mcx_tail,6.0,ceasefire_collapse_renewed_escalation,3,3,0,0,3,0.0,0.0,100.0,0.1097900922809603,0.3167870290664732,0.4519447849722386,True,0.5555555555555555,0.5555555555555555,0.8333333333333331,0.8333333333333331
BRENT_session,other_valid_hours,6.0,ceasefire_collapse_renewed_escalation,3,3,1,0,2,33.33333333333333,0.0,66.66666666666666,0.433718827044603,0.0263248855946143,1.0398610490866584,True,1.0,0.5555555555555555,1.0,0.8333333333333331
BRENT_session,us_open,6.0,ceasefire_collapse_renewed_escalation,6,6,0,3,3,0.0,50.0,50.0,-0.6427417038896195,-0.5013879434357554,0.5782808055752536,False,0.18792866941015085,0.4074074074074074,0.8333333333333331,0.8333333333333331
BRENT_session,us_pre_open,6.0,ceasefire_collapse_renewed_escalation,3,3,1,2,0,33.33333333333333,66.66666666666666,0.0,-0.2409791488427708,-1.1038941168831204,1.990459171163117,True,1.0,0.2592592592592592,1.0,0.8333333333333331
BRENT_session,europe_midday,7.0,sustained_major_reescalation_hormuz_war,10,10,4,3,3,40.0,30.0,30.0,0.1165291993318496,0.2387822656827695,0.7504568735504488,False,0.7398770512625112,1.0,0.9512704944803716,1.0
BRENT_session,global_reopen_pre_mcx,7.0,sustained_major_reescalation_hormuz_war,10,10,5,3,2,50.0,30.0,20.0,0.1785433867989753,0.2223016650372649,0.9488621698547064,False,0.31717725956409104,1.0,0.9512704944803716,1.0
BRENT_session,india_midday,7.0,sustained_major_reescalation_hormuz_war,10,10,3,5,2,30.0,50.0,20.0,-2.09217101097308,-0.7091181274923258,3.865512593733204,False,1.0,0.31717725956409104,1.0,0.7696343913550744
BRENT_session,india_morning,7.0,sustained_major_reescalation_hormuz_war,10,10,4,3,3,40.0,30.0,30.0,0.0739353351589302,0.1724593158839601,0.7365162815872915,False,0.7398770512625112,1.0,0.9512704944803716,1.0
BRENT_session,mcx_open_drive,7.0,sustained_major_reescalation_hormuz_war,10,10,0,3,7,0.0,30.0,70.0,-0.0987809975111135,-0.0435729947785164,0.3168751730475214,False,0.037003166861420175,1.0,0.1665142508763908,1.0
BRENT_session,mcx_tail,7.0,sustained_major_reescalation_hormuz_war,10,10,4,0,6,40.0,0.0,60.0,0.5382653265374588,0.2058655241347151,0.8912986840660481,False,0.7398770512625112,0.037003166861420175,0.9512704944803716,0.3330285017527816
BRENT_session,other_valid_hours,7.0,sustained_major_reescalation_hormuz_war,10,10,4,1,5,40.0,10.0,50.0,0.1665428662681191,0.0093070596790083,0.4303206626790074,False,0.7398770512625112,0.18061271147690913,0.9512704944803716,0.7696343913550744
BRENT_session,us_open,7.0,sustained_major_reescalation_hormuz_war,20,20,7,9,4,35.0,45.0,20.0,0.7825015858769213,-0.1007661850787903,3.689030262966538,False,1.0,0.34205972949114416,1.0,0.7696343913550744
