stream,session_window_ist,phase_id,phase_label,magnitude_tier,count,pct,n_total,low_confidence_flag
WTI_session,us_late,1,full_scale_war,Q1_0_25,4,33.33333333333333,12,False
WTI_session,us_late,1,full_scale_war,Q2_25_50,2,16.666666666666664,12,False
WTI_session,us_late,1,full_scale_war,Q3_50_75,3,25.0,12,False
WTI_session,us_late,1,full_scale_war,Q4_75_90,2,16.666666666666664,12,False
WTI_session,us_late,1,full_scale_war,Q5_90_100,1,8.333333333333332,12,False
WTI_session,us_open,1,full_scale_war,Q1_0_25,4,11.11111111111111,36,False
WTI_session,us_open,1,full_scale_war,Q2_25_50,10,27.77777777777778,36,False
WTI_session,us_open,1,full_scale_war,Q3_50_75,11,30.555555555555557,36,False
WTI_session,us_open,1,full_scale_war,Q4_75_90,8,22.22222222222222,36,False
WTI_session,us_open,1,full_scale_war,Q5_90_100,3,8.333333333333332,36,False
WTI_session,us_pre_open,1,full_scale_war,Q1_0_25,3,16.666666666666664,18,False
WTI_session,us_pre_open,1,full_scale_war,Q2_25_50,5,27.77777777777778,18,False
WTI_session,us_pre_open,1,full_scale_war,Q3_50_75,4,22.22222222222222,18,False
WTI_session,us_pre_open,1,full_scale_war,Q4_75_90,3,16.666666666666664,18,False
WTI_session,us_pre_open,1,full_scale_war,Q5_90_100,3,16.666666666666664,18,False
WTI_session,europe_midday,2,post_ceasefire_complex,Q1_0_25,11,25.581395348837212,43,False
WTI_session,europe_midday,2,post_ceasefire_complex,Q2_25_50,10,23.25581395348837,43,False
WTI_session,europe_midday,2,post_ceasefire_complex,Q3_50_75,9,20.930232558139537,43,False
WTI_session,europe_midday,2,post_ceasefire_complex,Q4_75_90,8,18.6046511627907,43,False
WTI_session,europe_midday,2,post_ceasefire_complex,Q5_90_100,5,11.627906976744185,43,False
WTI_session,global_reopen_pre_mcx,2,post_ceasefire_complex,Q1_0_25,10,24.390243902439025,41,False
WTI_session,global_reopen_pre_mcx,2,post_ceasefire_complex,Q2_25_50,11,26.82926829268293,41,False
WTI_session,global_reopen_pre_mcx,2,post_ceasefire_complex,Q3_50_75,8,19.51219512195122,41,False
WTI_session,global_reopen_pre_mcx,2,post_ceasefire_complex,Q4_75_90,8,19.51219512195122,41,False
WTI_session,global_reopen_pre_mcx,2,post_ceasefire_complex,Q5_90_100,4,9.75609756097561,41,False
WTI_session,india_midday,2,post_ceasefire_complex,Q1_0_25,12,27.906976744186046,43,False
WTI_session,india_midday,2,post_ceasefire_complex,Q2_25_50,10,23.25581395348837,43,False
