stream,phase_id,phase_label,day_archetype,current_window,n_observations,top_next_window,pct_up_next,pct_down_next,pct_flat_next,low_confidence_flag,expectancy_raw,expectancy_shrunk,expectancy_shrunk_var,win_rate_raw,win_rate_shrunk,win_rate_shrunk_var
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,global_reopen_pre_mcx,10,mcx_open_drive,10.0,20.0,70.0,False,-0.1,-0.010743801652892564,0.09881492648209404,0.1,0.2834710743801653,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,india_midday,10,europe_midday,20.0,20.0,60.0,False,0.0,0.02258953168044077,0.09881492648209404,0.2,0.3168044077134986,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,india_morning,10,india_midday,0.0,70.0,30.0,False,-0.7,-0.21074380165289253,0.09881492648209404,0.0,0.25013774104683195,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,mcx_open_drive,10,india_morning,20.0,40.0,40.0,False,-0.2,-0.044077134986225903,0.09881492648209404,0.2,0.3168044077134986,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,mcx_tail,9,other_valid_hours,44.44444444444444,11.11111111111111,44.44444444444444,False,0.33333333333333326,0.12681675691080077,0.10222233774009729,0.4444444444444444,0.39669421487603307,0.03545722292710557
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,us_open,20,mcx_tail,35.0,45.0,20.0,False,-0.1,-0.03305785123966943,0.07411119486157053,0.35,0.36260330578512395,0.02570648662215154
WTI_session,2.0,post_ceasefire_complex,all_day_trend_down,us_pre_open,10,us_open,30.0,20.0,50.0,False,0.1,0.0559228650137741,0.09881492648209404,0.3,0.35013774104683193,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,europe_midday,9,us_pre_open,33.33333333333333,55.55555555555556,11.11111111111111,False,-0.2222222222222223,-0.04559703619264751,0.10222233774009729,0.33333333333333326,0.3622114562553434,0.03545722292710557
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,global_reopen_pre_mcx,8,mcx_open_drive,12.5,25.0,62.5,False,-0.125,-0.011511216056670603,0.10587313551652933,0.125,0.3037190082644628,0.03672355231735935
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,india_midday,9,europe_midday,44.44444444444444,33.33333333333333,22.22222222222222,False,0.11111111111111115,0.0578512396694215,0.10222233774009729,0.4444444444444444,0.39669421487603307,0.03545722292710557
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,india_morning,8,india_midday,75.0,12.5,12.5,False,0.625,0.2027744982290437,0.10587313551652933,0.75,0.48229043683589135,0.03672355231735935
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,mcx_open_drive,8,india_morning,100.0,0.0,0.0,False,1.0,0.3099173553719008,0.10587313551652933,1.0,0.5537190082644627,0.03672355231735935
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,mcx_tail,9,other_valid_hours,33.33333333333333,44.44444444444444,22.22222222222222,False,-0.11111111111111115,-0.011114277571957834,0.10222233774009729,0.33333333333333326,0.3622114562553434,0.03545722292710557
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,us_open,18,mcx_tail,50.0,22.22222222222222,27.77777777777778,False,0.2777777777777778,0.14941278816876902,0.07801178406481109,0.5,0.4343192692474989,0.02705945960226478
WTI_session,2.0,post_ceasefire_complex,all_day_trend_up,us_pre_open,9,us_open,66.66666666666666,11.11111111111111,22.22222222222222,False,0.5555555555555555,0.1957822741521801,0.10222233774009729,0.6666666666666665,0.4656597321174123,0.03545722292710557
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,europe_midday,5,us_pre_open,40.0,40.0,20.0,False,0.0,0.02710743801652892,0.11857791177851285,0.4,0.38016528925619836,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,global_reopen_pre_mcx,5,mcx_open_drive,60.0,0.0,40.0,False,0.6,0.14710743801652892,0.11857791177851285,0.6,0.42016528925619834,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,india_midday,5,europe_midday,0.0,60.0,40.0,False,-0.6,-0.09289256198347107,0.11857791177851285,0.0,0.30016528925619834,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,india_morning,5,india_midday,60.0,20.0,20.0,False,0.4,0.10710743801652894,0.11857791177851285,0.6,0.42016528925619834,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,mcx_open_drive,5,india_morning,40.0,40.0,20.0,False,0.0,0.02710743801652892,0.11857791177851285,0.4,0.38016528925619836,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,mcx_tail,5,other_valid_hours,20.0,20.0,60.0,False,0.0,0.02710743801652892,0.11857791177851285,0.2,0.3401652892561983,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,us_open,10,mcx_tail,50.0,40.0,10.0,False,0.1,0.0559228650137741,0.09881492648209404,0.5,0.41680440771349864,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,gap_and_hold_up,us_pre_open,5,us_open,20.0,40.0,40.0,False,-0.2,-0.012892561983471086,0.11857791177851285,0.2,0.3401652892561983,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,europe_midday,5,us_pre_open,80.0,20.0,0.0,False,0.6,0.14710743801652892,0.11857791177851285,0.8,0.4601652892561984,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,global_reopen_pre_mcx,5,mcx_open_drive,20.0,60.0,20.0,False,-0.4,-0.05289256198347108,0.11857791177851285,0.2,0.3401652892561983,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,india_midday,5,europe_midday,0.0,100.0,0.0,False,-1.0,-0.1728925619834711,0.11857791177851285,0.0,0.30016528925619834,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,india_morning,5,india_midday,20.0,80.0,0.0,False,-0.6,-0.09289256198347107,0.11857791177851285,0.2,0.3401652892561983,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,mcx_open_drive,5,india_morning,60.0,20.0,20.0,False,0.4,0.10710743801652894,0.11857791177851285,0.6,0.42016528925619834,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,mcx_tail,5,other_valid_hours,40.0,20.0,40.0,False,0.2,0.06710743801652892,0.11857791177851285,0.4,0.38016528925619836,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,mixed_regime,us_open,10,mcx_tail,30.0,30.0,40.0,False,0.0,0.02258953168044077,0.09881492648209404,0.3,0.35013774104683193,0.03427531549620205
WTI_session,2.0,post_ceasefire_complex,mixed_regime,us_pre_open,5,us_open,40.0,20.0,40.0,False,0.2,0.06710743801652892,0.11857791177851285,0.4,0.38016528925619836,0.04113037859544246
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,europe_midday,11,us_pre_open,36.36363636363637,36.36363636363637,27.27272727272727,False,0.0,0.02186083711010397,0.0956273482084781,0.36363636363636365,0.3711010397227406,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,global_reopen_pre_mcx,11,mcx_open_drive,27.27272727272727,27.27272727272727,45.45454545454545,False,0.0,0.02186083711010397,0.0956273482084781,0.2727272727272727,0.33884297520661155,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,india_midday,11,europe_midday,27.27272727272727,63.63636363636363,9.090909090909092,False,-0.3636363636363636,-0.10717142095441212,0.0956273482084781,0.2727272727272727,0.33884297520661155,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,india_morning,11,india_midday,27.27272727272727,54.54545454545454,18.181818181818183,False,-0.2727272727272727,-0.07491335643828312,0.0956273482084781,0.2727272727272727,0.33884297520661155,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,mcx_open_drive,11,india_morning,36.36363636363637,45.45454545454545,18.181818181818183,False,-0.09090909090909087,-0.010397227406025049,0.0956273482084781,0.36363636363636365,0.3711010397227406,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,mcx_tail,11,other_valid_hours,27.27272727272727,27.27272727272727,45.45454545454545,False,0.0,0.02186083711010397,0.0956273482084781,0.2727272727272727,0.33884297520661155,0.03316966015761489
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,us_open,22,mcx_tail,36.36363636363637,54.54545454545454,9.090909090909092,False,-0.18181818181818174,-0.07910271546635181,0.07058209034435288,0.36363636363636365,0.3691460055096419,0.024482368211572892
WTI_session,2.0,post_ceasefire_complex,whipsaw_two_sided,us_pre_open,11,us_open,63.63636363636363,18.181818181818183,18.181818181818183,False,0.45454545454545453,0.18315115969074916,0.0956273482084781,0.6363636363636364,0.4678752332711277,0.03316966015761489
WTI_session,4.0,naval_blockade_removed,whipsaw_two_sided,global_reopen_pre_mcx,3,mcx_open_drive,0.0,66.66666666666666,33.33333333333333,True,-0.6666666666666665,-0.05749191519942506,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,4.0,naval_blockade_removed,whipsaw_two_sided,us_open,4,mcx_tail,75.0,25.0,0.0,True,0.5,0.11157024793388429,0.12351865810261756,0.75,0.43767217630853994,0.042844144370252565
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,europe_midday,3,us_pre_open,0.0,100.0,0.0,True,-1.0,-0.10097017606899031,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,global_reopen_pre_mcx,3,mcx_open_drive,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,india_midday,3,europe_midday,66.66666666666666,33.33333333333333,0.0,True,0.33333333333333326,0.07294286740927056,0.1288890345418618,0.6666666666666665,0.4132231404958677,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,india_morning,3,india_midday,0.0,100.0,0.0,True,-1.0,-0.10097017606899031,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,mcx_open_drive,3,india_morning,0.0,0.0,100.0,True,0.0,0.02946460653970535,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,mcx_tail,3,other_valid_hours,0.0,66.66666666666666,33.33333333333333,True,-0.6666666666666665,-0.05749191519942506,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,us_open,6,mcx_tail,33.33333333333333,50.0,16.666666666666664,False,-0.1666666666666667,-0.012396694214876047,0.11401722286395466,0.33333333333333326,0.36554354736172917,0.03954844095715621
WTI_session,5.0,slight_escalation_strait_closure,all_day_trend_down,us_pre_open,3,us_open,100.0,0.0,0.0,True,1.0,0.15989938914840102,0.1288890345418618,1.0,0.45670140136543297,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,gap_and_hold_up,us_open,4,mcx_tail,25.0,25.0,50.0,True,0.0,0.02823691460055096,0.12351865810261756,0.25,0.3543388429752066,0.042844144370252565
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,europe_midday,3,us_pre_open,66.66666666666666,33.33333333333333,0.0,True,0.33333333333333326,0.07294286740927056,0.1288890345418618,0.6666666666666665,0.4132231404958677,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,global_reopen_pre_mcx,3,mcx_open_drive,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_midday,3,europe_midday,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_morning,3,india_midday,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_open_drive,3,india_morning,0.0,33.33333333333333,66.66666666666666,True,-0.33333333333333326,-0.014013654329859855,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_tail,3,other_valid_hours,66.66666666666666,33.33333333333333,0.0,True,0.33333333333333326,0.07294286740927056,0.1288890345418618,0.6666666666666665,0.4132231404958677,0.04470693325591572
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_open,6,mcx_tail,33.33333333333333,16.666666666666664,50.0,False,0.16666666666666663,0.06452638270820088,0.11401722286395466,0.33333333333333326,0.36554354736172917,0.03954844095715621
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_pre_open,3,us_open,0.0,66.66666666666666,33.33333333333333,True,-0.6666666666666665,-0.05749191519942506,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,6.0,ceasefire_collapse_renewed_escalation,whipsaw_two_sided,us_open,4,mcx_tail,0.0,50.0,50.0,True,-0.5,-0.055096418732782364,0.12351865810261756,0.0,0.31267217630853994,0.042844144370252565
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_down,us_open,4,mcx_tail,50.0,25.0,25.0,True,0.25,0.06990358126721763,0.12351865810261756,0.5,0.39600550964187325,0.042844144370252565
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,europe_midday,3,us_pre_open,100.0,0.0,0.0,True,1.0,0.15989938914840102,0.1288890345418618,1.0,0.45670140136543297,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,global_reopen_pre_mcx,3,mcx_open_drive,0.0,33.33333333333333,66.66666666666666,True,-0.33333333333333326,-0.014013654329859855,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,india_midday,3,europe_midday,100.0,0.0,0.0,True,1.0,0.15989938914840102,0.1288890345418618,1.0,0.45670140136543297,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,india_morning,3,india_midday,100.0,0.0,0.0,True,1.0,0.15989938914840102,0.1288890345418618,1.0,0.45670140136543297,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,mcx_open_drive,3,india_morning,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,mcx_tail,3,other_valid_hours,0.0,0.0,100.0,True,0.0,0.02946460653970535,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,us_open,6,mcx_tail,0.0,50.0,50.0,False,-0.5,-0.08931977113795295,0.11401722286395466,0.0,0.28862047043865224,0.03954844095715621
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,us_pre_open,3,us_open,66.66666666666666,0.0,33.33333333333333,True,0.6666666666666665,0.11642112827883577,0.1288890345418618,0.6666666666666665,0.4132231404958677,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,europe_midday,3,us_pre_open,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,global_reopen_pre_mcx,3,mcx_open_drive,33.33333333333333,0.0,66.66666666666666,True,0.33333333333333326,0.07294286740927056,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_midday,3,europe_midday,0.0,100.0,0.0,True,-1.0,-0.10097017606899031,0.1288890345418618,0.0,0.32626661875673735,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_morning,3,india_midday,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_open_drive,3,india_morning,100.0,0.0,0.0,True,1.0,0.15989938914840102,0.1288890345418618,1.0,0.45670140136543297,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_tail,3,other_valid_hours,33.33333333333333,33.33333333333333,33.33333333333333,True,0.0,0.02946460653970535,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_open,6,mcx_tail,50.0,0.0,50.0,False,0.5,0.14144945963127784,0.11401722286395466,0.5,0.40400508582326766,0.03954844095715621
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_pre_open,3,us_open,33.33333333333333,66.66666666666666,0.0,True,-0.33333333333333326,-0.014013654329859855,0.1288890345418618,0.33333333333333326,0.36974487962630254,0.04470693325591572
WTI_session,9.0,ceasefire_pause_breakdown_renewed_escalation,whipsaw_two_sided,us_open,4,mcx_tail,50.0,50.0,0.0,True,0.0,0.02823691460055096,0.12351865810261756,0.5,0.39600550964187325,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,us_open,4,mcx_tail,75.0,25.0,0.0,True,0.5,0.11157024793388429,0.12351865810261756,0.75,0.43767217630853994,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,europe_midday,4,us_pre_open,25.0,25.0,50.0,True,0.0,0.02823691460055096,0.12351865810261756,0.25,0.3543388429752066,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,global_reopen_pre_mcx,4,mcx_open_drive,50.0,25.0,25.0,True,0.25,0.06990358126721763,0.12351865810261756,0.5,0.39600550964187325,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,india_midday,4,europe_midday,0.0,100.0,0.0,True,-1.0,-0.1384297520661157,0.12351865810261756,0.0,0.31267217630853994,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,india_morning,4,india_midday,75.0,25.0,0.0,True,0.5,0.11157024793388429,0.12351865810261756,0.75,0.43767217630853994,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,mcx_open_drive,4,india_morning,25.0,50.0,25.0,True,-0.25,-0.0134297520661157,0.12351865810261756,0.25,0.3543388429752066,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,mcx_tail,4,other_valid_hours,0.0,25.0,75.0,True,-0.25,-0.0134297520661157,0.12351865810261756,0.0,0.31267217630853994,0.042844144370252565
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,us_open,8,mcx_tail,62.5,12.5,25.0,False,0.5,0.16706021251475797,0.10587313551652933,0.625,0.44657615112160565,0.03672355231735935
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,us_pre_open,4,us_open,25.0,0.0,75.0,True,0.25,0.06990358126721763,0.12351865810261756,0.25,0.3543388429752066,0.042844144370252565
